proof_id	result_id	proof_goal_id	proof_method	path	sha256	formal_statement_sha256	claim_sha256	foundation_dependencies	result_dependencies	python_replay_status
CTX-C1.GENERAL.04.LEAN.PROOF	CTX-C1	CTX-C1.GENERAL.04	LeanKernelProof	formal/proofs/CTX-C1.GENERAL.04.mathematical.json	8f7a4b116d830bc87c7374d203356dcf18da0f5c152363513f2bd6c0cdd30942	beed0989886f522831b6a438f872b1f19d1cdd939cc18392645e9424907a6ff8	709a8d6e59d44d9ad1f178be0df7be7215e3fd364f1bd99aaf793d074c0e8c53	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001		PASS
CTX-C1.PHASE.01.SEMANTIC.PROOF	CTX-C1	CTX-C1.PHASE.01	SemanticDerivationProof	formal/proofs/CTX-C1.PHASE.01.mathematical.json	4e04c0b34aecf11ec0099bd581d9169b75f60dbcfa44ad50e0b6e564510931a3	beed0989886f522831b6a438f872b1f19d1cdd939cc18392645e9424907a6ff8	b3afda808e27154d25af5ba22978733aa7d592e2aab911924dff63de47c5019a	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001		PASS
CTX-C2.GENERAL.03.LEAN.PROOF	CTX-C2	CTX-C2.GENERAL.03	LeanKernelProof	formal/proofs/CTX-C2.GENERAL.03.mathematical.json	5d3b59631ea03cfd70f6ced8d0d41449345855322948d5c7d9893581ed91c4d9	50918e1ee50c08eabd298285e6c4b159f982eb1b4d9869e7cc923cd65b63915e	e0a16608d773f22547869cb7d6b7763f22c17d18616061a25b044f396a46b958	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001		PASS
CTX-C2.ORDER.01.SEMANTIC.PROOF	CTX-C2	CTX-C2.ORDER.01	SemanticDerivationProof	formal/proofs/CTX-C2.ORDER.01.mathematical.json	7a5e9a563c05242dd1c373e94bf5a5506bb367146fb2756133e827838ab63029	50918e1ee50c08eabd298285e6c4b159f982eb1b4d9869e7cc923cd65b63915e	82180c5e6821d851fb75672ad48eea42ee4230fe8dc75aadffd2ed631701d50a	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001		PASS
CTX-C2.SHORTEST.02.SEMANTIC.PROOF	CTX-C2	CTX-C2.SHORTEST.02	SemanticDerivationProof	formal/proofs/CTX-C2.SHORTEST.02.mathematical.json	3eef9dc7ba8802ece27852a6b9f991a5dcd41c451318c3dd6d3a71ec0994ce28	50918e1ee50c08eabd298285e6c4b159f982eb1b4d9869e7cc923cd65b63915e	d5e1117e2c9ff694ea005dd5217d2e5cea578ca311e34543ed8f3e4b04ebbe6c	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001		PASS
DATA-EN-R1.REPLAY.01.PROOF	DATA-EN-R1	DATA-EN-R1.REPLAY.01	ExactDataReplayProof	formal/proofs/DATA-EN-R1.REPLAY.01.mathematical.json	4a8739c34d47da480df747b3c9d34f8152cc9e40db09fe5687b5fde84dab4063	02ecc06933372842db120743c89d86a864cef4f7a32bdc926ac468545b8a604f	35fdbd19c5f964d129324c2f1a00fea1e32759df0e1fc6aa78e1c094465f4457	FOUND-FINITE-001		PASS
DATA-PT-R1.REPLAY.01.PROOF	DATA-PT-R1	DATA-PT-R1.REPLAY.01	ExactDataReplayProof	formal/proofs/DATA-PT-R1.REPLAY.01.mathematical.json	69e867fcf05d0da57fea60370cc6fd426ff158dba0c35168db66a1200c1f5133	1c15322d8bd3000dee89ae3596ea6a973fad247b7fc2d57106e05a0e1e95da4f	a4883f854bec672bcc224a1b5435b1605723ce5ca43038899ce1079f57a1a427	FOUND-FINITE-001		PASS
DATA-ZH-R1.REPLAY.01.PROOF	DATA-ZH-R1	DATA-ZH-R1.REPLAY.01	ExactDataReplayProof	formal/proofs/DATA-ZH-R1.REPLAY.01.mathematical.json	a2b54ead3a36a92365e314ebc4c3b5915948da0920c334b30e3f5d55005878c8	b8fa10a8f6b54c54028c1bc138edb5f8fd3922604861c861af7cb3516383febc	e249a6cae15fbc65a181e3c1d82ade43b590fbf69e614e06786446d4f6f8ab3a	FOUND-FINITE-001		PASS
FIN-A1.EMPTY.02.FINITE-SEMANTIC.PROOF	FIN-A1	FIN-A1.EMPTY.02	FiniteSemanticProof	formal/proofs/FIN-A1.EMPTY.02.mathematical.json	631bb42af9c2e8c9ad227c9a060612be5f0b6d779d25d0860690623c301fd260	c17a61ef74c408f6ff99ff0a7e6e4ace476ae414894334e0d72d5523fabc766b	a007237b2b9c773f1ae2ed5829a2b297cd7d9995d651543fe3187001022b9aa8	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A1.EQUIVARIANCE.03.FINITE-SEMANTIC.PROOF	FIN-A1	FIN-A1.EQUIVARIANCE.03	FiniteSemanticProof	formal/proofs/FIN-A1.EQUIVARIANCE.03.mathematical.json	67ff99ca54c72c964a044cb4cb96210df7da0a71c5dc8673f466fef0b1f46a2d	c17a61ef74c408f6ff99ff0a7e6e4ace476ae414894334e0d72d5523fabc766b	9709dc46321d11dabb6ff679e8d4ab5618d65d8c9b84e6c9a09a31fa1ea773d7	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A1.INVERSE.01.FINITE-SEMANTIC.PROOF	FIN-A1	FIN-A1.INVERSE.01	FiniteSemanticProof	formal/proofs/FIN-A1.INVERSE.01.mathematical.json	f775daeb931550b84516838f2f22909ded6ac1a7223351f6888e4ac76fdbc169	c17a61ef74c408f6ff99ff0a7e6e4ace476ae414894334e0d72d5523fabc766b	66161179308fed4c318264fa69ad074d487f45f9b8d79469eb00ebfff3737bc9	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A1.METAPROOF.LEAN.PROOF	FIN-A1	FIN-A1.METAPROOF	LeanKernelProof	formal/proofs/FIN-A1.METAPROOF.mathematical.json	f5a05d0287dd0bdaf3cf72d63b3bf4ba95b93b8634069774ecd031ce90531efd	c17a61ef74c408f6ff99ff0a7e6e4ace476ae414894334e0d72d5523fabc766b	a660aadf171f85112a90de1c0603f1705997de6aa79146fdd9d343f01ec883a4	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A1.NEGATIVE.04.FINITE-SEMANTIC.PROOF	FIN-A1	FIN-A1.NEGATIVE.04	FiniteSemanticProof	formal/proofs/FIN-A1.NEGATIVE.04.mathematical.json	4997ea7d74094ee713675cc0c98aad50aee89d98aa6e98e2545c7347eec5675f	c17a61ef74c408f6ff99ff0a7e6e4ace476ae414894334e0d72d5523fabc766b	90a0f170791510514b32619e7b54f5869e633cede12dc36f5e02b8787653122f	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A2.COHERENCE.03.FINITE-SEMANTIC.PROOF	FIN-A2	FIN-A2.COHERENCE.03	FiniteSemanticProof	formal/proofs/FIN-A2.COHERENCE.03.mathematical.json	21fd53a5739e06de2181d8e11ac67f29a3fb39691836c8a0f69972aed087186f	9a1dd3f7a17fdc77a93b1ff877a996d96d3c2f3ae4c4bb402dce4ab594cc5ef9	1e9178266824b9862c7a2874a2fcb53b8f02fb48cfdb49b047b01f2d28f98501	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	FIN-A1	PASS
FIN-A2.METAPROOF.LEAN.PROOF	FIN-A2	FIN-A2.METAPROOF	LeanKernelProof	formal/proofs/FIN-A2.METAPROOF.mathematical.json	e9c21832e38881fd8d0a46ce1293ecfbd4657e0b453f2ed285b4201007e00638	9a1dd3f7a17fdc77a93b1ff877a996d96d3c2f3ae4c4bb402dce4ab594cc5ef9	9fbaadb6ca4a4b3d7286e3d16999de2c60ad0668d2dd84d51fad2b37f61ae381	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	FIN-A1	PASS
FIN-A2.OUTBOUND.02.FINITE-SEMANTIC.PROOF	FIN-A2	FIN-A2.OUTBOUND.02	FiniteSemanticProof	formal/proofs/FIN-A2.OUTBOUND.02.mathematical.json	87054d29bedfb6eeed7039b5962f59a1e794b56d39c4796125a8bb4a8c799570	9a1dd3f7a17fdc77a93b1ff877a996d96d3c2f3ae4c4bb402dce4ab594cc5ef9	050bca03ab71bdcf32adf9e47b5c27d5bc5163900517b632d44823ba754d570f	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	FIN-A1	PASS
FIN-A2.PROOF.01.FINITE-SEMANTIC.PROOF	FIN-A2	FIN-A2.PROOF.01	FiniteSemanticProof	formal/proofs/FIN-A2.PROOF.01.mathematical.json	38572fdf43f9ba0932d1d01cc11f3a40c2e5ce8379889fe947a361dbeb779882	9a1dd3f7a17fdc77a93b1ff877a996d96d3c2f3ae4c4bb402dce4ab594cc5ef9	4570d661833dccf5b3eec5c9cc7866d61e86e10ea1cf55ecb07bf08727a94c62	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	FIN-A1	PASS
FIN-A3.EDGECASES.03.FINITE-SEMANTIC.PROOF	FIN-A3	FIN-A3.EDGECASES.03	FiniteSemanticProof	formal/proofs/FIN-A3.EDGECASES.03.mathematical.json	4832acae2cd76218a3762e5aba148a62ce884af68aa36c36c333fe8832271aa0	f4f04fb4212c1c46f0120b7db40386b0b12bac1b4a2ad4c6f9edd622099c85cb	64ddfc42f04d7a914a548238d9af81ccd0cdfe8b1eb1f3c0955ea231cd62f403	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001		PASS
FIN-A3.MARGINALS.01.FINITE-SEMANTIC.PROOF	FIN-A3	FIN-A3.MARGINALS.01	FiniteSemanticProof	formal/proofs/FIN-A3.MARGINALS.01.mathematical.json	0c77dcba5e07f46252c8e894177e91e9ccead9aa0f69cb34c018e73c844edee3	f4f04fb4212c1c46f0120b7db40386b0b12bac1b4a2ad4c6f9edd622099c85cb	0281b6d8a0b1b2d7a544bc6863f27c33ca3b7dd7d59b7a97f0ab02e69b6d9eff	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001		PASS
FIN-A3.METAPROOF.LEAN.PROOF	FIN-A3	FIN-A3.METAPROOF	LeanKernelProof	formal/proofs/FIN-A3.METAPROOF.mathematical.json	c0bf49e2512cf87e3681f3eb42efbb5b197073b08cb65d441d46d7935f28309e	f4f04fb4212c1c46f0120b7db40386b0b12bac1b4a2ad4c6f9edd622099c85cb	a07c15035ef353ff3b5d25d6ad0af5f0d6d486c91686e3611905a20f8d48af95	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001		PASS
FIN-A3.NONTERMINATION.02.FINITE-SEMANTIC.PROOF	FIN-A3	FIN-A3.NONTERMINATION.02	FiniteSemanticProof	formal/proofs/FIN-A3.NONTERMINATION.02.mathematical.json	a51ede66f7d2f297eec9cd1dbec1cd01df8a29f58d7ceac180378bd8f4a49319	f4f04fb4212c1c46f0120b7db40386b0b12bac1b4a2ad4c6f9edd622099c85cb	ce5abba890258bf14270b51916cc0aa47876bf5eca7c4b42cd134af7d367cb88	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001		PASS
FIN-A3.TYPES.04.FINITE-SEMANTIC.PROOF	FIN-A3	FIN-A3.TYPES.04	FiniteSemanticProof	formal/proofs/FIN-A3.TYPES.04.mathematical.json	b4406f874e2e268ef540d719d6aa57e02df5434d5b462a7c0204e292a71e43e1	f4f04fb4212c1c46f0120b7db40386b0b12bac1b4a2ad4c6f9edd622099c85cb	70e0cb7add276924db49652ec14c267d055a90b8dfa2c7ab1354e63cfd366741	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001		PASS
FIN-A4.CONVERSES.02.FINITE-SEMANTIC.PROOF	FIN-A4	FIN-A4.CONVERSES.02	FiniteSemanticProof	formal/proofs/FIN-A4.CONVERSES.02.mathematical.json	55fab645a03fcf93a430c601d2e5d570bd1ca0990ee14737200e47d3730ab302	d6ba99b1bba5e503f8c1eaae27446d33d6525a4233c5236dce456592be4adba5	ce94de45dd930dac9afe625acf3313ce77acecb3d85a1f30531f6e5b54ff0b87	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A4.KERNEL.01.FINITE-SEMANTIC.PROOF	FIN-A4	FIN-A4.KERNEL.01	FiniteSemanticProof	formal/proofs/FIN-A4.KERNEL.01.mathematical.json	3c3f7366f8b1dab65e17652eaf609185303a15116ece9c2bdb67c6c3312f53d0	d6ba99b1bba5e503f8c1eaae27446d33d6525a4233c5236dce456592be4adba5	fca6403e457c6134d5fd02097d633a9877d8cfcefe88305c9221a0c53d2f49b4	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A4.METAPROOF.LEAN.PROOF	FIN-A4	FIN-A4.METAPROOF	LeanKernelProof	formal/proofs/FIN-A4.METAPROOF.mathematical.json	13b5e844fa0b2f2ecdb4b1fda3aea53815450a6a0428bd70d9f20e7728dfc118	d6ba99b1bba5e503f8c1eaae27446d33d6525a4233c5236dce456592be4adba5	8a6fad92bc3920f4fcf7d8f0a9af7b9aebebe38356d81b3803efc62a5bf27736	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A4.REACHABLE.03.FINITE-SEMANTIC.PROOF	FIN-A4	FIN-A4.REACHABLE.03	FiniteSemanticProof	formal/proofs/FIN-A4.REACHABLE.03.mathematical.json	1f5f5e958ab7afe274dffe79cb14b0fc1c3686ca082f5d2a783bf79c45cdacd2	d6ba99b1bba5e503f8c1eaae27446d33d6525a4233c5236dce456592be4adba5	46f2795a9b17a65d56112db70cbea4f86e87f15e09c5b61124cac127fc0ec2a0	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001		PASS
FIN-A5.CARRIER.01.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.CARRIER.01	FiniteSemanticProof	formal/proofs/FIN-A5.CARRIER.01.mathematical.json	8104a322f60a8cb795cb6f15ec1a14dd40c170642a7b43e1a7c8115b1ebda4e7	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	3ef20397e96d387ad67d7c72b1f74f4432f3163cc1edd8ad1aa77c52a4c62357	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.COLLISIONS.08.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.COLLISIONS.08	FiniteSemanticProof	formal/proofs/FIN-A5.COLLISIONS.08.mathematical.json	016d00be9c6da89fcb18e0949b1191d4ba48826660b5ee11dd7e17fe2dee6e19	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	25cf871eb3a0436b16ddbf8f3023fd3c0e9f951a266006991e0b133039864bfa	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.FACTORIZATION.04.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.FACTORIZATION.04	FiniteSemanticProof	formal/proofs/FIN-A5.FACTORIZATION.04.mathematical.json	5b300f059c78dd3241ac36fcbd76bd5490e3708becddbb5def3b5eb5e7329cfe	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	cb07966390a4e212fbfb7990dd9c7c90f7463ffef842864ea2ecafd7ef35da7d	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.LOSS.03.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.LOSS.03	FiniteSemanticProof	formal/proofs/FIN-A5.LOSS.03.mathematical.json	e8bdeceefb56315325d92cc85fef5641dd3134458045b7235ade1fa5301e8f70	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	65761c33b5a379779262b902a6084af538202b2ab7359369544f06d64314b9b6	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.METAPROOF.LEAN.PROOF	FIN-A5	FIN-A5.METAPROOF	LeanKernelProof	formal/proofs/FIN-A5.METAPROOF.mathematical.json	4f079260195260a5adacf4dae25ff5d78df2106b9b3029b07529983c7986b907	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	f187988ffb601dae36f78dfb54e570c59ac746c39daf23eb27d421abd2c4c8a1	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.POSTPROCESS.06.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.POSTPROCESS.06	FiniteSemanticProof	formal/proofs/FIN-A5.POSTPROCESS.06.mathematical.json	eba8ca103bfe61d01f722ec1301f770edaa35a9c26c795376bcd590de159b7d8	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	8005eeccfa8c0d662f2ed219f2cb39d18811d05bd2d7085c2e0cfb30359d6836	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.PRICE.02.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.PRICE.02	FiniteSemanticProof	formal/proofs/FIN-A5.PRICE.02.mathematical.json	34dced31dc23bd4b1eecbc36409ca7ff8b18629205ff6ee2e26af5ab97c5937e	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	3cb90bdd6052b43b608cfe5f9a0b9c86e54e1ed43f31dadddd73a7c530ade298	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.REDUNDANCY.05.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.REDUNDANCY.05	FiniteSemanticProof	formal/proofs/FIN-A5.REDUNDANCY.05.mathematical.json	c7bbd0e04a03c382c4313080445c60c1ccdbecd9051d38933ca3e6296971b2e9	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	7d33f553dda69bc1b3e7e863f972f780669ded007a139dc85f4b74c04eebbccf	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A5.UNIVERSAL.07.FINITE-SEMANTIC.PROOF	FIN-A5	FIN-A5.UNIVERSAL.07	FiniteSemanticProof	formal/proofs/FIN-A5.UNIVERSAL.07.mathematical.json	6431839037e265c43a09f307fb926078be795600a528c1e04e4f2799c310f9f3	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	d92f16fe0497eab32b6c924e37ac83cac43630a770cd7c776c869432d9d0a8fd	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-MARKOV-001;FOUND-TERMINATION-001	FIN-A4	PASS
FIN-A6.CLOSURE.02.FINITE-SEMANTIC.PROOF	FIN-A6	FIN-A6.CLOSURE.02	FiniteSemanticProof	formal/proofs/FIN-A6.CLOSURE.02.mathematical.json	720c8b6e036e92d29650025145ba9f6bb0fb14238bcea71baf38ff4111fc9352	cfb19822a585e516c0f3228e95950365ec25ba3ffb7de71750275a29efb3641b	fa6c7060ba115a722354a08ffd006b4f2b20fc70818cc6e242228b45c56502e1	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-TERMINATION-001	FIN-A4;FIN-A5	PASS
FIN-A6.CONTEXT.05.FINITE-SEMANTIC.PROOF	FIN-A6	FIN-A6.CONTEXT.05	FiniteSemanticProof	formal/proofs/FIN-A6.CONTEXT.05.mathematical.json	ab40bb32a6b1a713b30ebcfd78db3434aa756b30a06a675860af1efa78c91225	cfb19822a585e516c0f3228e95950365ec25ba3ffb7de71750275a29efb3641b	16aadb081be107f7e0eb71b68186c70cbb7fb431780708c510b51632cb320be8	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-TERMINATION-001	FIN-A4;FIN-A5	PASS
FIN-A6.DEFINEDNESS.03.FINITE-SEMANTIC.PROOF	FIN-A6	FIN-A6.DEFINEDNESS.03	FiniteSemanticProof	formal/proofs/FIN-A6.DEFINEDNESS.03.mathematical.json	b0917958921cc2023aa52c71481403770b2f4ba53e6f35f193308fa0e78a5912	cfb19822a585e516c0f3228e95950365ec25ba3ffb7de71750275a29efb3641b	43500a56d22b6a94bb5689524a6e1bc8604e43959efac29b19ca9632ffa0c7b4	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-TERMINATION-001	FIN-A4;FIN-A5	PASS
FIN-A6.LATTICE.01.FINITE-SEMANTIC.PROOF	FIN-A6	FIN-A6.LATTICE.01	FiniteSemanticProof	formal/proofs/FIN-A6.LATTICE.01.mathematical.json	19bf4568e99904e4efcc6a1c52e8209a09e0b96ae01dc62330356942a7427f30	cfb19822a585e516c0f3228e95950365ec25ba3ffb7de71750275a29efb3641b	62b620a2a676d5d63ef3f0f713065412fdcbc379531d76e9f20216e7fc47cc7e	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-TERMINATION-001	FIN-A4;FIN-A5	PASS
FIN-A6.LATTICEOPS.04.FINITE-SEMANTIC.PROOF	FIN-A6	FIN-A6.LATTICEOPS.04	FiniteSemanticProof	formal/proofs/FIN-A6.LATTICEOPS.04.mathematical.json	0a733c4b316184a213a6a75411faf632603739e6ec4e47c3ee3caad15b587abf	cfb19822a585e516c0f3228e95950365ec25ba3ffb7de71750275a29efb3641b	11534f85bfcc0cf1e2401d3aa6b14756c3e896dd066ce8fc62bc6699420c1b23	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-TERMINATION-001	FIN-A4;FIN-A5	PASS
FIN-A6.METAPROOF.LEAN.PROOF	FIN-A6	FIN-A6.METAPROOF	LeanKernelProof	formal/proofs/FIN-A6.METAPROOF.mathematical.json	154e6cabff6f3e85ee247a47f4789467af90df61ae49915ce8687a5ffe79339f	cfb19822a585e516c0f3228e95950365ec25ba3ffb7de71750275a29efb3641b	078b89570aa0c01446720b38199ac8d63ad24a131d6b730ea6555c392a04b41c	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001;FOUND-TERMINATION-001	FIN-A4;FIN-A5	PASS
FIN-A7.CODE.03.FINITE-SEMANTIC.PROOF	FIN-A7	FIN-A7.CODE.03	FiniteSemanticProof	formal/proofs/FIN-A7.CODE.03.mathematical.json	28cc23b7b2480da413b0a373ee1c15277ddfe8348b4ebf31373735b90a66e8c7	4d5a2cde4a89ef62f553a841b2c2e737d57c2bb5e13919fc022c9edb20aad6e7	ba0df76eaeb9a4b424ab8328c868749f370310b307d2e725ac552b3e4f7ee346	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	CALC-F1;FIN-A4;FIN-A5;FIN-A6	PASS
FIN-A7.DIAGRAM.01.FINITE-SEMANTIC.PROOF	FIN-A7	FIN-A7.DIAGRAM.01	FiniteSemanticProof	formal/proofs/FIN-A7.DIAGRAM.01.mathematical.json	0a43efea3f7c505b4264bef141195acc7c0e8e89aadd98522f53fae2cb56026a	4d5a2cde4a89ef62f553a841b2c2e737d57c2bb5e13919fc022c9edb20aad6e7	47b29e7ef7ccb56e5d19287f42e9f3e8410ac34b24cc1b10cd5c65ce61fe595e	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	CALC-F1;FIN-A4;FIN-A5;FIN-A6	PASS
FIN-A7.METAPROOF.LEAN.PROOF	FIN-A7	FIN-A7.METAPROOF	LeanKernelProof	formal/proofs/FIN-A7.METAPROOF.mathematical.json	c9f120b0e3408332bacf62a217d5dbe6d123e7f47c4fdb509021576c06409478	4d5a2cde4a89ef62f553a841b2c2e737d57c2bb5e13919fc022c9edb20aad6e7	2c8a9dd7c41918558da4d7980beccc70f67fced249c3dc5b35d8a62ee8ac62fe	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	CALC-F1;FIN-A4;FIN-A5;FIN-A6	PASS
FIN-A7.POSITIVESECTION.04.FINITE-SEMANTIC.PROOF	FIN-A7	FIN-A7.POSITIVESECTION.04	FiniteSemanticProof	formal/proofs/FIN-A7.POSITIVESECTION.04.mathematical.json	2d24ac838cefe24ea6329dff7ed3ba1569101677f95c4ded9198462faebd89c0	4d5a2cde4a89ef62f553a841b2c2e737d57c2bb5e13919fc022c9edb20aad6e7	3f335222520eda27e73ac7ce506585767b2b04d5aebbb8d4896e9dcaeee21185	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	CALC-F1;FIN-A4;FIN-A5;FIN-A6	PASS
FIN-A7.REFUSALS.05.FINITE-SEMANTIC.PROOF	FIN-A7	FIN-A7.REFUSALS.05	FiniteSemanticProof	formal/proofs/FIN-A7.REFUSALS.05.mathematical.json	83238415cca3107aec0e9fd9c59f1a82159fd0b27bbfa456a5c5e22e841ac22f	4d5a2cde4a89ef62f553a841b2c2e737d57c2bb5e13919fc022c9edb20aad6e7	4aa2a4b879b1fd8bd4b1d98f6dc7945f2e7e22b966f6756b573d645ea51f994c	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	CALC-F1;FIN-A4;FIN-A5;FIN-A6	PASS
FIN-A7.SECTION.02.FINITE-SEMANTIC.PROOF	FIN-A7	FIN-A7.SECTION.02	FiniteSemanticProof	formal/proofs/FIN-A7.SECTION.02.mathematical.json	49f35cac215ef48f73d8c333163a27f7b9148193283ecaf9910b7bb8ab60f577	4d5a2cde4a89ef62f553a841b2c2e737d57c2bb5e13919fc022c9edb20aad6e7	cf002902b5c40b6b48d7f3ea7832a6f236d329f00213195502657547b135e258	FOUND-LOGIC-001;FOUND-FINITE-001;FOUND-PARTITION-001	CALC-F1;FIN-A4;FIN-A5;FIN-A6	PASS
FLUX-D1.NECESSITY.04.LEAN.PROOF	FLUX-D1	FLUX-D1.NECESSITY.04	LeanKernelProof	formal/proofs/FLUX-D1.NECESSITY.04.mathematical.json	ac7af0af80dcbea5eb70ce33271bc65a7825391c6ef246582b09d70c0ef4e36a	88ec3663c29e46c9ec2c5b78900a65a00efc11cd213796a96801ba61331ab648	573f601cd98194595e156d40423c1ff90e8a6b04460b253e747f9329a7b8a061	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001		PASS
FLUX-D1.POTENTIAL.02.SEMANTIC.PROOF	FLUX-D1	FLUX-D1.POTENTIAL.02	SemanticDerivationProof	formal/proofs/FLUX-D1.POTENTIAL.02.mathematical.json	cfa7eb32ab9f8515836a4b60147909a85ad6c213412b55fbd325d031d8465567	88ec3663c29e46c9ec2c5b78900a65a00efc11cd213796a96801ba61331ab648	3103b9e0bb6f88ef3698dfbc3951d3375f1d3bfbe235b56bcf0a656047fa58c3	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001		PASS
