check_id	check_type	result_id	formal_statement_sha256	english_statement_sha256	portuguese_statement_sha256	english_statement_file_sha256	portuguese_statement_file_sha256	checks	status
FIN-A4.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FIN-A4	d6ba99b1bba5e503f8c1eaae27446d33d6525a4233c5236dce456592be4adba5	5cbb51bd8298c9a14ec5d0891c0da19b020c78378ad48e82f5c453444e84b9b4	0fbfec375d0f1f66921c750cb03ceb72cc8188d85b68d4e8fb267bb94ecc0676	59f77ba5cdbb2151a2ff4edc737b9fd413da22d4f4fbb52f75eaaa0a69c1a257	d20fd546527bade0830a3e8b547c6d222cba032191817aff5abcff10fc91e2fa	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FIN-A5.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FIN-A5	c6f4b3f4fba8a4884f7f0364befbe7f79100dd5ba394f77d3740b7287eef771e	7637f151208c7894d27bf9481be4d1a23b052855ed6fe7d9fd3a61cd2488dba7	309f72932a7255beb5e88748769ff18f20df004fa60dc24166c904a2a3d19790	34e18c0e226258be64abd009489e30a62511efed6944494f5210e3430b85a853	8f1b5ce8057f4847f50290700842f0083a27f3fec5a05cb513fd328fea7ca093	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FIN-A6.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FIN-A6	cfb19822a585e516c0f3228e95950365ec25ba3ffb7de71750275a29efb3641b	0750411688a380d044e2390584f3ee9f62f11dde74d7c8e6cecdb325279c0631	a7e8f53ac8ff52c901454b7a63aa5dccfcb12d74dba5ecb6845f4a6cd2b59da6	2478d9b371c385791219f6c1259b583e90bae939ed781ee94bbd19703d659069	7fdfa1fb93f387e57ecafbd6a05c52e39386c065b5b0ff12559c044dce1acfd5	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FIN-A7.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FIN-A7	4d5a2cde4a89ef62f553a841b2c2e737d57c2bb5e13919fc022c9edb20aad6e7	5b68010aaa52e196255cdc0a13801d160f030fde374a99ee15a2a52314b44dc0	5520acabf542bf6451b3dfa5282d92c99190a8d362e4d0a2841bb2b21e01bdfa	c1b008ac3ebf5669dedd64bcb29a78ebe521c97a5882ce7447172720dd64cdc3	edf0ca8e1371b1a68cc744eab57c969e22a39e3b6fba46d83995e59b460643b0	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FLUX-D1.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FLUX-D1	88ec3663c29e46c9ec2c5b78900a65a00efc11cd213796a96801ba61331ab648	6a726fc4664762dc10df688f5210b4eeba9f49fcb6279c71fff39765fedc6535	cec67483651a9b3e38474fbcc209af9e8245e462abb9b90cf7d6575f09e3f2f1	78526d64943bb4ac335d3c447e130e7f7bca81ad16c9e0ae26e824fc51546916	b0715bc6e564025d17424ec8f6e562ded71139ffe5d4f19a2d1a36387e1e6fd6	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FLUX-D2.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FLUX-D2	ed18c8767e964a1d5d9d33e9ba1cbcb9a0fa959f2fe720eb013c2b23bf93992e	8f6c862b3696818d8b09d7aa6a48fa9c1121951959d439fd586cae326115621b	00bc566dda2a21a47cdd315647fc880cd81483a7aa2cad40852e4a6a75f939c9	22d687f335af63f7f739cbacb997c5b5aefc62d6c26ee9b1d0728242d31cb4f0	3f39718ab38bd4b6acbc77808e0407ea55dc87c10e4ec5e5725ec2ebd5daef11	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FLUX-D3.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FLUX-D3	a7aa37e291822be9db755fbbcbd5342ecdcf7db457c548eb30a1aa780297f6fa	9e229587e249d5c5453d952a538a3faef5cdd8146268a2d4e78b11f0f67d1194	1015dfe1275f6cbaf6100d9b3823dbfedc158a1ee849013c86833cbe2b3b592e	3f839c9bc999fe950cda33f63996b1db5aaa0a5a476bf798d92b8b92f4792b55	0cc39d23455bc1a0ddb7a51f65745558e3d611cbcb207f5e0cd177f420c5d8de	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FLUX-D4.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FLUX-D4	7db91f47ec9a567e47e57cf474ace7b1aa2a1d73463c7092545a017e1ae67829	d41d75e48c958561c033e5dcb5019fdff9a46168e4c99ded3ee5c7c36ef9d268	a43811b6d2679c3cad409e79765f52d8fabbea216972339503e0aafe2e10daf5	cb90e1553a92cf07f285fce0ba1075a7cb8b03e02d46087c58e14b58c1edb1ac	6c3f4758f174f5a4bb09aa7e6b4747aec735883d524085a0c9c016cf5e8e8c75	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
FLUX-D5.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	FLUX-D5	e8186e92be199c98ab81062f794ab754191f579a4b3751f6065a0695b7cc730a	e22b10eda1c58fbe0aed775d2bd13e4335495ff73becdbe45d1cef56d41f6377	a553f2a9a10f64961b1ef46cbf9fc264276d432d2aa0dac5167c4613049482ac	6654c78f45a611fdecdf52299006a8423e670b8c3955cc4151bb4b320ff3e08c	7236a46e34b49003b99e1f343a1c0b34c2310757cd416718381a53ca172ec56d	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G1.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G1	6e68d3a33b0c8bd7c4ab73a6eb26ae595ff44642a089a5bf28153242d0293bc0	15a9952240229f099e6e4c1fb48610867516c7d14f7756b13f5d08f36781a2c6	e5c9640565791ee83a1e6f4ef245b47e1bd2563002766487b3dc54a4a949de13	01669c19876b4284179338c88dcaccb9db150c1f2b248c1e51378d61dcb4f25d	8d7da61ab0f74f9ee30940666cc9e68101af66700df96fd9230283cfffca77b1	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G2.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G2	28c9ca9de73a7b3847fd506bb54f199c16952014e8777550ec33d592e9b5ff94	2928a990fab8aa73e8e5f0e0b00738aad84feaea493c1a384855d3b56331c6b8	0c69dff6937071a85fb771265f7ef4851e822d76d5ed5d34624f05aa32a8e1ba	38bba892cd1fbdb766cf1fb4bec0fea35a9a703c6d569b2009983e080ce991c8	855ca1451978103f566b09826e0c74f9899f5779367e3f82ed2febb326ca6b55	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G3.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G3	b79e41c1d08606c90d18fcc398edaf4ea4eed44f811da37dd8a38e5b2b16092f	34e00ae5bd72a6bfc5061974762076aed479b9719b900d74be34f1c56af8f938	c6ebf86ce604c4c6d4949eb57ba3d5805873c2d0c932f657192df93e25812b0c	e967281626c057cbda123e44f6a56c4b52acda4639d74fe421bfe0c60286f2ff	224e4c080ab9f9113e73f687c717a264ac3e0731bc505775f020a31f98aeea4b	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G4.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G4	919ef83f74c653cb7c99eebb61c88365b6ec3f7b2741bb6ad91cb1d76b565ffe	08d83f88194df82e0f5959230d3c88666ae87682dcab1b403206d63fc6614fbc	46ade16ff7882ed51b94934723c35aae0f174a2ca4d11206704245bcf517eba6	0bf72920995fc66b0052985f3829a72246d3918585e29b7d392107bee8a3c4ef	47c34445dd2145c92cda768e88ad1d4bd39c8f31f42b48d1fd55cd577f8ec0a6	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G5.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G5	9d71783e3f3c7ea48dded895addba0b8a4d374de11818b0d4c17b48906ee8fe4	31d567bfb27abe873a9f777fd8b6efc166aebbf8c461e5b6e89bd19b60e537c2	7c466771d630803746101003ee09f1c0d66d329fd56cd70f553d23511090f483	e839f9ef63612517877d5c1314b27ab703ec09b4081968a3ba3abbcbeeea83f4	2ad95723d4affe44ce53fb1beec8c8ec40912d73b4b7e4999a562c661358a273	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G6.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G6	0af24a02c4c558f776143b884ac582286ff4b84518062ee9c140766d9205f83c	280ff12ec018d3ef43a177f2aa9054ce19d6a4dfd7973ad62244e4ec3a98b230	f646f84316ed208361e4bdccf104974681316299cf408025aafe81aa65dd744e	9de1e32dacbb9373e1b9835576c402c77228a252bf4731d2e7bd57533de4b5a9	f526fa61a3c2752519816c05c85f952359bb06b31e6849149a5d3ab7c82e3c7d	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G7.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G7	bcce9e403ac23e5419d4abcbf113cd042700fcfd557ebbb8eb47b61ee1a095df	8752e5cfea081904c19f1aa23f73e9e254f5edc788be260200d65e56f2a4bd7d	8ac4e3bf674fb2760590ad81c4274fa942ef69d3ec6a1da1e840c01cc572e683	b51ba18c864acb28026a733af7903cb4722989d47f605f10ba18b11ae3512620	f673f05633f70ca14255bdb901c79dcc199948c34cf9d3d6bffaf7b5060c7222	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G8.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G8	8d0429043e1a1606b2781cad0076ab6df1ff44b6dd9eb765fb6cad2199c7cd0f	f07da10ef6ad1f2382d422fda6334543c4ddf8e548233ea1abb95c468d8bce4f	d91e623cb68c9dd1f67f92462ca8c362369ffbf660bb139c66e911b0b0874372	3e1000125568bca5afc1a6f997c16b7cee4418cac46337dd2ad220e30d4df5c3	433b22ebc0384a457903dec93eecd1f5be1c9dd736be14c7aeceb94a1349b9e9	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
MAX-G9.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	MAX-G9	67476bd1b115b6a7c5881dc5225883c0aa2db72e735d3e02cf5dbc2d528771d5	f792183dc515385223335110e82e34a84a3e67ef860d1dc6a41f3500f3d1990c	10747e11c0de14607dae1bb52ee063fb046507dfa6f191a29e3b367201fb5f9a	7642ccad859b91a443a838911bab2b72ed17cfb468bdff587fdb0c2e3a047dd7	1fbe50e122392eeb386e420d90c4c62b93717f7c5015b0ecf14f2a51b2305c66	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
SEL-F1.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	SEL-F1	37f5f80cbb13cfbf3e48c083564d3f916952ffcebfcb7b040f752b2bc227088e	ad3681cd7be0d740a681518095816c60757a710528e259d0a0e4139caf7257bd	44cf3cc5bd608ccff61dfe2ca1a2af57f72cc0f3006194f6cda7dc0a8b1d89f7	3e5ae5e93e373acfc22a9d662439a3579594b0ebc727de0a3cbd9ec1d7653b1e	aac8fecb1074bcacc004a5653a4f02c11b2f3c04c5a349ad8c7988b96c1d7420	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
SEL-F2.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	SEL-F2	78aba196d83d36c130061f77e240d1b207b6bf970a7a18987415f55b9cea9fd6	69554f241c154b9c6b802c73d3a3c5a34851778b49d5cfd07e51445733712ac2	72329eb96badcc68bb7fc0980593583117e23c1e9b134ba785e1e50d01066c09	bc8bf9ee95a65d944bdc6d8c121a4c27d1637767d32e2b59be45c3a79f93d437	6479942449598170a8895ee534d6a61597cc55741e8293e5119a64e5640549a3	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
SUP-E1.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	SUP-E1	418997dd3bc5048b39aec704fd6ceebf913f9debe3ec1e5d04653804dd1459cd	6945f59f9eefe37d28b4e6bedea390c536b20c84334d17770924a19763e6f3b3	91b9e358385b230fe67d7963cd84763e571a53315025c8dc1f542e0f8c525c5c	8942917d23e932e1f953af78306fbd40bd6a744fe1e46940967d409d5b595230	7bf42fd3926c1692bc4958713da73b204d031cac4621f594e9caede04acec886	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
SUP-E2.STATEMENT-CORRESPONDENCE.CHECK	StatementCorrespondenceCheck	SUP-E2	ee3a23e2e3952420f4e1a7a4a417ff0bfbda1167f99363b3b36f399675de765e	14351c14f0f5cbe4346835d8bae2ee5913acbe5afb95af6bd2ebd1b806bf0dd9	895e60c03928ea8622fa4a6880b1c86820dce05dbf0263f54b2c5b348b7306b5	c2c5c7cbecaa228e58a90a0b202ae25db30671940edcddf8168fa1aa465cdc00	41c9e0498fba46ba0d53d05c3a382ff68297dbe5e61539fbdd3d2c8e34589ceb	"{""en_check_file_hash"":true,""en_check_marker"":true,""en_check_path"":true,""en_check_statement_hash"":true,""en_formal_hash"":true,""en_formal_path"":true,""en_statement_label"":true,""english_hash"":true,""english_registry"":true,""formal_hash"":true,""localized_link_node"":true,""portuguese_hash"":true,""portuguese_registry"":true,""pt_BR_check_file_hash"":true,""pt_BR_check_marker"":true,""pt_BR_check_path"":true,""pt_BR_check_statement_hash"":true,""pt_BR_formal_hash"":true,""pt_BR_formal_path"":true,""pt_BR_statement_label"":true,""statement_check_exists"":true,""statement_check_fields"":true,""statement_check_formal_hash"":true,""statement_check_id"":true,""statement_check_payload_fields"":true,""statement_check_result"":true,""statement_check_schema"":true,""statement_check_type"":true}"	PASS
