"speaker_split"	"speaker_id"	"tracker_id"	"start_offset_ms"	"end_offset_ms"	"pair_support_status"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W025"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T5500_W030"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p238"	"T6000_W025"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T4500_W025"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W025"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5000_W030"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W025"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T5500_W030"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p240"	"T6000_W025"	20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T4500_W025"	20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-20	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-20	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-20	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-20	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-20	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-10	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-10	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-10	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-10	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	-10	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	0	-20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	0	-10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	0	0	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	0	10	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	0	20	"PASS_AT_LEAST_4_EACH"
"DEVELOPMENT_EVEN"	"p244"	"T5000_W025"	10	-20	"PASS_AT_LEAST_4_EACH"
